,Popularity,Name,Calfication,Num_reviwes,Phone,Webside,Latitude,Longitude,Type_food,Comida,Servicio,Calidad/precio,Ambiente
151,152,China Shing,4.5,142.0,+52 55 5203 8753,http://www.chinashing.com/,19.432343,-99.1834,"China, Asiática, De Asia central",4.0,4.0,3.5,
152,153,Maison Belen,4.5,270.0,+52 55 5280 3715,http://www.instagram.com/maisonbelen/,19.429354,-99.192955,"Francesa, Café",4.5,4.0,4.0,4.0
153,154,Casa Elefante,4.5,136.0,+52 55 5250 8590,http://retaurante-casa-elefante.webnode.es/,19.43679,-99.18486,"De la India, Internacional, Contemporánea, Asiática",4.5,4.5,4.5,
154,155,La Casa de los Tacos,4.5,128.0,5554 9492,http://lacasadelostacos.com.mx/inicio.html,19.348232,-99.163284,"Mexicana, Fuente de soda, Restaurantes cerveceros",4.5,4.5,4.5,
155,156,Sanborns de los Azulejos,4.0,3741.0,55121331,http://www.sanborns.com.mx/sanborns/azulejos.asp,19.434275,-99.14031,"Mexicana, Internacional",3.5,4.0,3.5,4.0
156,157,Al Andalus,4.5,222.0,+52 55 5522 2528,http://www.facebook.com/alandalusmexico/,19.42787,-99.129196,"Libanesa, Del Medio Oriente, Árabe",4.5,4.5,4.0,4.0
157,158,Terraza,4.0,678.0,+52 55 1083 7700,http://www.restauranteterrazaciudaddemexico.com.mx/,19.432232,-99.1344,"Mexicana, Latina",4.0,4.5,4.0,4.5
158,159,La Barra de Fran,4.5,270.0,+52 55 5280 6650,http://www.labarradefran.com/,19.430632,-99.200264,"Mediterránea, Española",4.5,4.5,4.0,
159,160,Restaurante Diana - The St. Regis Mexico City,4.5,333.0,+52 55 5228 1888,http://www.stregis.com/mexicocity,19.425043,-99.17202,Mexicana,4.5,4.5,4.0,4.5
160,161,Don Toribio,4.5,150.0,+52 55109198,http://www.facebook.com/Restaurante-Don-Toribio-588243947865124,19.432816,-99.13841,"Mexicana, Latina, Sopas, Parrilla",4.5,4.5,4.5,4.5
161,162,Temporal,4.5,151.0,52115477,http://www.temporalrestaurante.com/,19.410381,-99.17296,,4.5,4.5,4.5,4.5
162,163,El Puntal del Norte,4.5,139.0,5252023489,http://www.elpuntaldelnorte.com/,19.434069,-99.212425,"Europea, Española, Mediterránea",4.5,4.5,4.0,
163,164,Auguri Kosher Trattoria,5.0,71.0,+52 1 55 4315 6555,http://www.facebook.com/augurikoshertrattoria,19.429688,-99.21117,"Italiana, Mediterránea, Contemporánea, Del norte italiano, Del sur italiano",,,,
164,165,Máximo Bistrot,4.0,861.0,+52 55 5264 4291,https://www.maximobistrot.com.mx/,19.310871,-99.25672,Internacional,4.5,4.0,4.0,4.0
165,166,Emilio,4.5,224.0,+52 55 5281 7812,http://www.emiliorest.com/,19.429914,-99.1966,"Mediterránea, Europea, Española",4.5,4.5,4.0,4.0
166,167,Rosetta,4.0,916.0,+52 55 5533 7804,https://www.facebook.com/pages/ROSETTA/312027142012,19.419859,-99.15989,,4.5,4.0,4.0,4.5
167,168,Macelleria Roma,4.0,294.0,+52 55 5574 1461,http://www.macelleria.com.mx/,19.417267,-99.15958,"Italiana, Pizzería, Mediterránea",4.5,4.0,4.5,4.5
168,169,Lorea,4.5,134.0,+52 55 2124 4590,http://www.lorea.mx,19.420206,-99.17004,"Mexicana, Internacional",4.5,5.0,4.0,
169,170,Pujol,4.5,2463.0,+52 55 5545 4111,http://www.pujol.com.mx/,19.433455,-99.185646,"Mexicana, Latina, Fusión",4.5,4.5,4.0,4.0
170,171,Asaderos Grill Reforma,4.5,158.0,+52 55 5207 4599,http://www.asaderosgrill.com.mx,19.428444,-99.16918,"Parrilla, Mexicana, Latina",4.0,4.0,4.0,
171,172,Pasillo de Humo,4.0,222.0,+52 55 5211 7263,http://www.facebook.com/pasillodehumo,19.411066,-99.17284,"Mexicana, Latina",4.5,4.0,4.0,
172,173,Bakéa,4.5,221.0,5520 7472,http://www.bakea.com.mx,19.416056,-99.22613,"Café, Francesa, Europea",4.5,4.5,4.0,4.0
173,174,Pali Pali,5.0,46.0,+52 55 7692 5962,https://palipali.mx/,19.38647,-99.17293,"Mexicana, Comida rápida, Española, Saludable, Sopas",,,,
174,175,La Posta,4.5,281.0,+52 55 5554 5538,http://www.restaurantelaposta.com.mx,19.344934,-99.15788,"Italiana, Pizzería, Mediterránea, Europea",4.5,4.5,4.5,4.0
175,176,Quebracho,4.5,171.0,+52 55 5211 7840,http://www.quebracho.com.mx,19.422207,-99.173454,"Churrasquería, Latina, Argentina",4.5,4.5,4.5,4.0
176,177,Catamundi,4.0,301.0,+52 55 5280 6681,http://catamundi.com/,19.43101,-99.19583,Bar de vinos,4.5,4.5,4.0,5.0
177,178,Morimoto,4.5,312.0,52626264,http://www.morimotomexicocity.com,19.42807,-99.1788,"Japonesa, Sushi, Asiática",4.5,4.5,4.0,4.0
178,179,La Opera Bar,4.0,677.0,+52 55 5512 8959,http://www.barlaopera.com/,19.434628,-99.13938,"Mexicana, Bar",4.0,4.0,3.5,4.5
179,180,Pan Comido,4.5,168.0,+52 55 4398 4366,http://www.elpancomido.com,19.429646,-99.17809,"Mexicana, Cervecería, Internacional, Pub, Saludable",4.5,4.0,4.0,4.0
180,181,La Única,4.0,462.0,+52 55 4333 2103,http://launica.mx,19.43109,-99.1977,"Mexicana, Latina, Bar",4.0,4.0,4.0,5.0
181,182,Pali Pali Alameda,5.0,32.0,+52 55 2289 6056,http://palipali.mx/,19.436308,-99.14626,"Mexicana, Latina, Comida rápida, Española",,,,
182,183,Centro Castellano,4.0,409.0,+52 55 5518 6080,http://grupocastellano.com.mx/centro/,19.430954,-99.14004,"Mediterránea, Mariscos, Española",4.5,4.5,4.0,4.0
183,184,Kolobok Santa Maria,4.5,240.0,+52 55 5541 7085,http://www.kolobok.com.mx,19.448698,-99.1562,Rusa,4.5,4.5,4.5,4.0
184,185,Sonora Grill Mundo E,4.5,155.0,+52 55 5366 9520,http://sonoragrill.com.mx/reserva/?r=sg,19.524372,-99.22764,"Mexicana, Churrasquería, Gastropub",4.5,4.5,4.0,
185,186,Butcher & Sons,4.0,481.0,+52 55 5280 4247,http://www.butcherandsons.com/,19.430414,-99.197205,"Estadounidense, Bar",4.0,4.0,3.5,4.0
186,187,Galanga Thai Kitchen,4.0,338.0,+(52)65504492,http://adobe.ly/3EKh58N,19.415989,-99.163574,"Asiática, Tailandesa",4.5,4.0,4.5,
187,188,Cafe El Popular,4.0,620.0,+52 55 5518 6081,http://www.cafeelpopular.com.mx/,19.434126,-99.13545,"Mexicana, Latina, Café",4.0,4.0,4.0,3.5
188,189,Nobu Arcos,4.0,324.0,+52 55 9135 0062,http://www.nobu.mx,19.38634,-99.25266,Japonesa,4.5,4.5,3.5,4.5
189,190,Salon Corona,4.0,502.0,+52 55 5512 5725,http://www.saloncorona.com.mx/,19.43359,-99.13829,"Mexicana, Comida rápida",4.0,4.0,4.0,4.0
190,191,Fonda 99.99,4.5,213.0,+52 55 5559 8762,http://www.facebook.com/pages/Fonda-9999/137912503080143,19.375418,-99.17362,"Mexicana, Latina",4.5,4.0,4.5,3.5
191,192,Nueve Nueve,4.0,237.0,+52 55 5525 9795,http://www.nuevenueve.com.mx,19.418682,-99.15939,"Mexicana, Latina",4.0,4.5,4.0,4.5
192,193,Fonda Fina,4.0,256.0,+52 55 5208 3925,http://www.fondafina.com.mx/,19.418211,-99.166145,"Mexicana, Latina",4.5,4.0,4.0,
193,194,Zanaya,4.5,252.0,+52 55 5230 1818,http://www.zanaya.mx/,19.423168,-99.174446,"Mexicana, Latina, Mariscos, Parrilla, Saludable",4.5,4.5,4.0,
194,195,Nagaoka,4.5,252.0,+52 55 5543 9530,http://www.nagaoka.com.mx/,19.391684,-99.17476,"Japonesa, Sushi",4.5,4.0,4.5,4.0
195,196,The Palm Restaurant - Polanco,4.5,289.0,+52 55 5327 7762,http://www.thepalm.com.mx,19.427225,-99.19377,"Estadounidense, Churrasquería",4.0,4.5,3.5,4.0
196,197,La Vie en Rose,4.5,243.0,+52 55 4948 2356,http://www.facebook.com/lavieenrosecdmx/,19.416838,-99.16813,"Francesa, Europea",4.5,4.5,4.5,4.5
197,198,P.F. Chang's,4.0,532.0,55334859,http://www.pfchangsmexico.com.mx/,19.429264,-99.16221,"China, Sushi, Asiática",4.0,4.0,3.5,4.0
198,199,Alverre Café & Bistró,4.5,151.0,+52 55 2183 7445,http://mesalibre.com.mx/alverre,19.351797,-99.1591,"Café, Mexicana, Internacional, Fuente de soda",4.5,4.0,4.0,4.0
199,200,Restaurante Catedral,4.5,58.0,+52 55 5518 5232,http://www.hotelcatedral.com/index.html,19.43587,-99.1331,"Mexicana, Bar, Café, Parrilla",5.0,4.5,5.0,
200,201,Revelation,5.0,42.0,+52 55 2109 5367,http://costeno.com/conceptos/,19.3862,-99.25284,Mexicana,,,,
201,202,Passport Condesa,5.0,39.0,+52 55 6519 7853,http://passport.cafe/,19.405767,-99.171585,"Café, Contemporánea",5.0,5.0,5.0,
202,203,La Buena Barra CDMX,4.0,645.0,+52 55 5280 6699,http://www.labuenabarra.com.mx,19.431696,-99.19366,"Mexicana, Latina",4.0,4.0,3.5,4.5
203,204,La Hosteria de Santo Domingo,4.0,597.0,55265276,,19.43793,-99.13507,"Mexicana, Latina",4.0,4.0,4.0,4.0
204,205,Casa Churra,4.0,228.0,5255103435,http://casachurra.com.mx,19.432537,-99.139084,"Mexicana, Latina",4.0,4.0,4.0,4.0
205,206,Restaurante Villa Maria,4.5,138.0,+52 55 2591 0727,http://www.villamaria.com.mx,19.364967,-99.262314,"Mexicana, Latina",4.5,4.5,4.0,
206,207,Cantina 20 | Santa Fe,4.0,224.0,+52 55 2167 8378,http://santafe.lano20.com.mx/,19.360662,-99.275665,"Mexicana, Latina, Bar",4.0,4.0,3.5,
207,208,Fifty Mils - Four Seasons Mexico,4.5,135.0,+52 55 5230 1806,http://www.fiftymils.com/index.html,19.422878,-99.17421,Bar,4.5,5.0,4.5,
208,209,Lalo!,4.0,358.0,+52 55 5564 3388,http://www.eat-lalo.com,19.415344,-99.1623,"Mexicana, Latina",4.5,4.0,3.5,
209,210,Nutra Happy,5.0,43.0,+52 55 7162 1978,http://www.nutrahappy.green,19.34284,-99.15172,"Saludable, Café",,,,
210,211,El Huequito,4.5,161.0,+52 55 5518 3313,http://www.elhuequito.com.mx/,19.430431,-99.1428,Mexicana,4.5,4.5,4.5,3.5
211,212,El Hidalguense,4.5,193.0,+52 55 5564 0538,http://www.facebook.com/pages/El-Hidalguense/205823096587071,19.409798,-99.16522,"Mexicana, Latina, Parrillada",4.5,4.5,4.5,
212,213,Coox Hanal,4.5,160.0,055 5709 3613,http://www.cooxhanal.com,19.42825,-99.13714,"Mexicana, Latina",4.5,4.0,4.5,4.0
213,214,La Totoaba,5.0,32.0,+52 55 8374 0278,,19.414642,-99.170235,"Mexicana, Mariscos, Parrillada, Bar, Pub",,,,
214,215,Kolobok Universidad,4.5,209.0,+52 55 5604 4091,http://www.Kolobok.com.mx,19.38139,-99.15764,"Europea, Rusa",4.5,4.5,4.5,4.0
215,216,Pinche Gringo BBQ,4.0,327.0,+52 55 6389 1129,http://pgbbq.mx/,19.39313,-99.15219,"Estadounidense, Comida rápida, Parrillada, Bar, Pub",4.0,4.0,3.5,4.0
216,217,Gruta Ehden - Florida,4.5,96.0,+52 55 5661 1994,http://www.grutaehden.com.mx,19.362509,-99.176384,"Libanesa, Del Medio Oriente, Mediterránea, Árabe",4.5,4.5,4.5,
217,218,Rojo Bistrot,4.0,278.0,52 11 37 05,http://www.rojobistrot.com,19.41445,-99.17009,"Francesa, Europea",4.0,4.0,4.0,4.0
218,219,Puerto Madero Arcos Bosques,4.5,198.0,+52 55 5259 3917,http://www.puertomaderorestaurantes.com/en/bosques-de-las-lomas,19.38712,-99.252174,"Latina, Mariscos, Argentina, Internacional, Parrilla",4.5,4.5,4.0,4.0
219,220,Tenampa,4.0,449.0,+52 55 5526 6176,http://www.salontenampa.com,19.44101,-99.13896,"Mexicana, Bar",3.5,4.0,4.0,4.5
220,221,Pizzas Nosferatu,4.5,84.0,+52 1 55 6803 1313,http://www.facebook.com/PizzasNosferatu,19.413797,-99.173,"Pizzería, Cervecería, Fusión",5.0,4.5,4.5,
221,222,Bistro Bec,4.5,162.0,+52 52809043,http://www.bistrobec.mx,19.430532,-99.19752,"Bar, Europea, Francesa, Internacional",4.5,4.0,4.0,4.5
222,223,Ivoire,4.0,428.0,+52 55 5280 0477,http://www.facebook.com/IvoirePolanco,19.429806,-99.19632,"Francesa, Europea",4.0,4.0,3.5,4.5
223,224,Attenti,4.0,215.0,+52 55 5525 9341,http://www.facebook.com/AttentiMx,19.428123,-99.16955,"Italiana, Pizzería, Mediterránea, Europea",4.5,4.5,4.0,4.0
224,225,El Califa,4.0,252.0,+52 55 5511 9426,http://www.elcalifa.com.mx/web/,19.425678,-99.169655,"Mexicana, Latina",4.0,4.0,4.0,
225,226,Orale Arepa,4.5,134.0,+52 55 9155 6133,http://oralearepa.com,19.432117,-99.18636,"Latina, Venezolana",4.5,4.5,4.5,
226,227,Tori Tori Temistocles,4.0,412.0,+52 55 5280 8067,http://www.toritori.com.mx/,19.430443,-99.19205,"Japonesa, Sushi, Asiática, Bar, Pub",4.0,4.0,3.5,4.0
227,228,Colmillo Masaryk,4.5,69.0,+52 55 6130 6257,http://colmillo.mx,,,"Mexicana, Latina, Bar, Parrillada, Española, Parrilla, Pub, Bar de vinos",5.0,4.5,4.0,
228,229,Le Petit Resto,4.5,197.0,56 11 9128,http://www.lepetitresto.com/index.html,19.385492,-99.17833,"Francesa, Europea",4.5,4.0,3.5,4.0
229,230,Sepia Cucina Italiana,4.5,93.0,+52 55 7827 9398,http://www.cocinasepia.mx,19.419813,-99.17124,,4.5,4.5,4.0,
230,231,Bellini Restaurante Giratorio,4.0,1622.0,+52 55 9000 8325,http://www.bellini.com.mx/,19.394583,-99.17403,"Italiana, Mexicana, Latina, Mariscos",3.5,4.0,3.5,4.0
231,232,Gotan Restaurante,4.5,178.0,+52 55 5512 6203,http://www.gotan.com.mx,19.434746,-99.145775,"Churrasquería, Parrilla, Argentina, Bar de vinos",4.0,4.5,4.0,
232,233,Fonda Margarita,4.5,170.0,+52 155596358,http://fondamargarita.com,19.378063,-99.17082,"Mexicana, Latina",4.5,4.0,4.5,4.0
233,234,Bonito Pop Food,4.0,320.0,+52 55 5211 4210,http://www.bonito.com.mx/nosotros.html,19.411133,-99.17279,"Mexicana, Internacional, Contemporánea, Fusión",4.5,4.0,4.0,4.5
234,235,Restaurante Arroyo,4.0,488.0,+52 55 5573 4344,http://restaurantearroyo.com.mx/,19.287512,-99.17562,Mexicana,4.0,4.0,3.5,4.5
235,236,Los Arcos Restaurant,4.0,203.0,+52 55 5616 6313,http://www.restaurantlosarcos.com/,19.33619,-99.196655,"Saludable, Mexicana, Mariscos, Internacional",4.5,4.0,4.0,3.5
236,237,Los Abanicos,4.5,66.0,+52 55 5740 2813,http://www.taqueriaelabanico.com/precios,19.41461,-99.13036,"Mexicana, Latina",5.0,4.5,4.5,
237,238,Central de Brazil Churrascaria,4.0,361.0,+52 55 5550 1713,http://www.centraldebrazil.com.mx,19.34633,-99.18953,"Churrasquería, Brasilera, Latina, Mariscos, Sudamericana",4.5,4.5,4.0,4.5
238,239,La Taberna del Leon,4.5,209.0,+52 55 5616 2110,http://www.tabernadelleon.rest/,19.339005,-99.19317,"Mexicana, Francesa",4.5,4.5,4.0,4.0
239,240,La Casa de Tono de Marina Nacional,4.5,107.0,+52 55 5260 5222,http://www.lacasadetono.com.mx,19.439928,-99.17768,"Mexicana, Latina",4.5,4.5,4.5,4.0
240,241,Hunan Reforma,4.0,274.0,+52 55 5596 0123,http://www.hunan.com.mx/,19.406006,-99.226746,"China, Asiática",4.0,4.0,3.5,4.0
241,242,Quebracho Condesa,4.5,160.0,+52 55 5211 5918,http://quebracho.com.mx/,19.411785,-99.17503,"Churrasquería, Parrilla, Argentina",4.5,4.5,4.0,3.5
242,243,Cantina La 20,4.0,466.0,+52 55 5281 3524,http://cantina20.com/,19.427658,-99.1958,"Bar, Mexicana, Latina",4.0,4.0,3.5,4.0
243,244,Angelopolitano,4.0,301.0,+52 55 6391 2121,http://angelopolitano.com,19.420303,-99.17323,"Mexicana, Latina",4.5,4.0,4.0,4.0
244,245,Bistro 83,4.0,295.0,+52 55 5616 4911,http://www.bistro83.com.mx,19.346046,-99.191216,Mexicana,4.5,4.0,4.0,4.5
245,246,Makoto,4.5,128.0,+(52)(52) 52815686,http://www.makoto.com.mx,19.427073,-99.19723,"Japonesa, Sushi, Asiática",4.5,4.5,4.0,
246,247,Taqueria Eｌ Progreso,4.5,56.0,+52 55 5592 8964,http://www.facebook.com/pages/category/Grocery-Store/Taqueria-el-progreso-100958898229038/,19.434114,-99.156204,"Mexicana, Latina, Española",5.0,4.5,5.0,
247,248,Nonna Condesa,4.0,235.0,+52 55 2978 0700,http://nonna.mx/,19.410814,-99.168015,"Italiana, Europea, Toscana, Del centro italiano",4.0,3.5,3.5,3.5
248,249,China Shing,4.5,94.0,+52 55 5635 0821,http://www.chinashing.com/,19.347748,-99.23264,"China, Asiática",4.5,4.5,4.0,
249,250,Soul La Roma,4.5,138.0,+52 55 7155 1299,http://www.facebook.com/SoulLaRoma,19.419659,-99.15759,,4.5,4.5,4.0,
250,251,Loma Linda Plaza Carso,4.0,313.0,+52 55 5520 8140,http://lomalinda.com.mx/reservaciones/,19.440886,-99.20418,"Argentina, Churrasquería",4.0,4.0,3.5,4.0
251,252,Sud 777,4.0,518.0,+52 55 5568 4777,http://www.sud777.com.mx/,19.308851,-99.20916,"Mexicana, Internacional",4.0,4.0,3.5,4.5
252,253,Macarella,5.0,26.0,+52 55 5925 7244,http://macarella.mx/,19.429092,-99.21682,"Italiana, Mediterránea, Española",,,,
253,254,El Tizoncito,4.0,349.0,+52 55 5286 2117,http://www.eltizoncito.com.mx/,19.409966,-99.1751,"Mexicana, Latina, Comida rápida",4.5,4.0,4.0,4.0
254,255,Gruta Ehden - Polanco,4.0,146.0,55450755,http://www.grutaehden.com.mx/,19.362602,-99.17629,"Libanesa, Del Medio Oriente, Árabe",4.0,4.0,4.0,4.5
255,256,Estoril Polanco,4.5,138.0,+52 55 5280 3414,http://www.estoril.rest/,19.427776,-99.19651,"Francesa, Contemporánea, Fusión, Saludable",4.5,4.5,4.0,4.0
256,257,Central Central,4.0,329.0,+52 55 5292 3106,http://www.centralcentral.com.mx,19.365055,-99.25877,"Europea, Española",4.0,4.0,3.5,4.5
257,258,Casa D'Amico,4.5,126.0,+52 55 5025 2787,http://www.damico.com.mx,19.435358,-99.18791,"Italiana, Mediterránea",4.0,4.0,3.5,4.0
258,259,Karisma,4.0,172.0,+52 55 5280 1872,http://www.facebook.com/pages/Karisma-Bar-Polanco-Mexico-City/248802081820930,19.427975,-99.19352,"Mexicana, Latina, Bar",4.0,4.0,4.0,4.0
259,260,Cambalache Insurgentes,4.0,336.0,+52 55 5534 5858,http://www.cambalacherestaurantes.com/en/,19.3711,-99.17965,"Argentina, Bar, Internacional, Parrilla, Contemporánea, Pub",4.5,4.5,3.5,4.0
260,261,Lampuga Polanco,4.0,193.0,+52 55 5280 2166,http://www.lampuga.mx/,19.430843,-99.198,"Mariscos, Mediterránea",4.5,4.5,4.0,4.5
261,262,Los Canarios,4.0,184.0,+52 55 5229 1200,http://loscanarios.com.mx/marquis-reforma/,19.42461,-99.17322,"Mexicana, Latina, Internacional",4.0,4.0,4.0,
262,263,Bellopuerto Polanco,4.0,147.0,+52 55 5281 0980,http://www.bellopuerto.com/,19.430437,-99.19659,"Mariscos, Mexicana",4.0,4.0,3.5,4.0
263,264,Don Asado,4.0,418.0,+52 55 5286 0789,http://www.donasado.com.mx/reforma,19.427437,-99.17092,"Churrasquería, Latina, Sudamericana",4.0,4.0,4.0,4.0
264,265,De Costa A Costa Nápoles,4.5,146.0,56693600,http://www.decostaacosta.com.mx,19.39523,-99.17459,"Mariscos, Bar, Internacional, Pub",4.5,4.0,4.5,4.0
265,266,Casa Virginia,4.5,197.0,52-07-18-13,http://WWW.casavirginia.mx,19.41726,-99.16403,Internacional,4.5,4.0,4.0,4.0
266,267,La Vaka Las Antenas,4.5,83.0,+52 55 5038 3693,http://www.lavaka.mx,19.314337,-99.0768,,4.5,4.0,4.5,
267,268,Puerto Madero San Angel,4.0,188.0,+52 55 5550 3535,http://www.puertomaderorestaurantes.com/#san-angel,19.347397,-99.188614,"Mariscos, Argentina, Bar, Internacional, Pub",4.5,4.5,4.0,4.5
268,269,Cantina La Imperial,4.0,181.0,+52 55 4976 0336,http://www.laimperialcantina.com,19.441683,-99.2038,"Mexicana, Bar",4.0,4.5,4.0,4.0
269,270,Blossom,4.0,168.0,+52 55 5523 8516,http://www.restaurante-blossom.com/,19.393715,-99.17051,"China, Asiática",4.0,4.0,3.5,4.0
270,271,Loma Linda,4.0,382.0,+52 55 5520 0024,http://lomalinda.com.mx,19.420172,-99.21809,"Argentina, Churrasquería",4.0,4.0,3.5,4.0
271,272,Hunan San Angel,4.0,229.0,+52 55 5661 6414,http://www.hunan.com.mx/,19.350834,-99.18703,"China, Asiática, Fusión",4.0,4.5,3.5,4.0
272,273,La Casa del Pastor Oasis,4.5,77.0,+52 55 5554 9065,http://www.lacasadelpastor.com.mx/,19.344902,-99.17968,"Mexicana, Latina, Española",4.5,5.0,4.5,
273,274,Maison de Famille,4.0,171.0,+52 55252546,http://maisondefamille.mx,19.419798,-99.15922,"Europea, Francesa",4.0,4.0,4.0,4.0
274,275,Restaurante Cedrón,4.0,341.0,+52 55 7586 8517,http://cedron.mx/,19.41678,-99.175446,"Francesa, Fusión, Internacional",4.5,4.5,4.0,
275,276,Restaurante La Polar,4.0,224.0,+52 55 5546 5066,http://www.lapolar.com.mx,19.438917,-99.16781,"Mexicana, Latina",4.0,4.0,4.0,4.0
276,277,Restaurantre 5M,4.5,78.0,+52 222 231 7788,http://www.restaurante5m.com,19.434778,-99.13985,"Mexicana, Latina, Internacional, Contemporánea",4.0,4.5,4.5,
277,278,Cancino Cibeles.,4.0,216.0,+52 1 55 6414 0655,http://archipielagocorp.com/,19.42024,-99.16673,"Italiana, Pizzería",4.5,4.0,4.0,
278,279,Asaderos Grill Plaza Carso,5.0,29.0,+52 55 9130 3288,http://www.asaderosgrill.com.mx,19.441648,-99.20391,"Mexicana, Internacional, Parrilla, Churrasquería",,,,
279,280,Meroma,4.5,132.0,+52 55 5920 2654,http://www.meroma.mx,19.420021,-99.1591,"Internacional, Contemporánea",4.5,4.5,4.5,
280,281,Cafetería El Péndulo Zona Rosa,4.0,127.0,+52 55 5208 2327,http://pendulo.com/page.php?page=Direcciones,19.426046,-99.16505,"Latina, Bar, Café, Mexicana",4.0,4.0,4.0,4.5
281,282,Restaurante Hotel Lepanto,5.0,38.0,5255462622,http://www.hotellepanto.com,19.442247,-99.14831,Mexicana,4.5,5.0,4.5,
282,283,Entre Fuegos Santa Fe,4.0,149.0,+52 55 2162 0753,http://www.entrefuegos.com,19.35815,-99.276665,"Churrasquería, Parrilla",4.0,4.5,3.5,
283,284,Cafebrería El Pendulo Condesa,4.0,256.0,+52 55 5286 9493,http://www.pendulo.com,19.410458,-99.17286,"Café, Mexicana",4.0,4.0,4.0,4.5
284,285,Sartoria,4.0,171.0,+52 55 7265 3616,http://www.sartoria.mx/,19.421902,-99.16054,"Mexicana, Italiana",4.5,4.5,4.0,
285,286,Cafebrería El Péndulo Roma.,4.5,124.0,55747034,http://pendulo.com,19.418386,-99.158745,Café,4.5,4.5,4.5,
286,287,Torre de Castilla,4.0,222.0,+52 55 5281 0907,http://grupocastellano.com.mx/torre-castilla/,19.433002,-99.20684,Española,4.0,4.5,3.5,4.0
287,288,Beef bar,4.0,182.0,5263-8895,http://www.caminoreal.com/Micrositio/Restaurante.php?id=186,19.428095,-99.17861,Churrasquería,4.0,4.0,3.5,4.0
288,289,IL Becco - Four Seasons Mexico City,4.0,178.0,+52 55 5230 1836,http://www.ilbecco.mx,19.423573,-99.174515,"Italiana, Mediterránea, Europea",4.0,4.0,3.5,4.5
289,290,Frutos Prohibidos ARTZ,5.0,24.0,+52 55 5929 3343,http://www.frutosprohibidos.com/,19.3161,-99.22091,"Saludable, Mexicana, Sopas",,,,
290,291,La Bikina México,5.0,38.0,+52 55 6784 2620,http://www.labikinamexico.mx/,19.43127,-99.18803,"Mexicana, Latina, Española, Contemporánea",4.5,4.5,4.5,
291,292,Nobu Polanco,4.5,138.0,+52 55 5280 2945,https://www.nobu.mx/ubicaciones,19.430632,-99.19782,"Japonesa, Mariscos, Sushi, Asiática",4.0,4.5,3.5,
292,293,Morton's The Steakhouse,4.5,185.0,+52 55 5540 7897,http://www.mortons.com/,19.430084,-99.211426,"Estadounidense, Churrasquería",4.5,4.5,3.5,4.0
293,294,Centro Asturiano de México SC,4.5,111.0,+52 55 5280 0266,http://www.cassatt.mx/restaurante-polanco.html,19.427301,-99.19188,"Española, Europea",4.5,4.5,4.0,4.0
294,295,Texas Ribs Buenavista,4.0,177.0,+52 55 5541 0712,http://www.texasribs.com.mx/,19.450983,-99.15141,Estadounidense,4.0,4.0,4.0,
295,296,Expendio Del Maiz Sin Nombre,5.0,30.0,+52 55 2498 9964,http://www.expendiodemaiz.com/,19.414066,-99.162796,Mexicana,5.0,5.0,5.0,
296,297,La Loggia Ristorante Pizzeria,4.0,303.0,+52 52804807,http://www.laloggia.mx,19.429241,-99.19386,"Italiana, Pizzería, Mediterránea, Europea",4.0,4.0,4.0,4.5
297,298,Restaurante Puerto Getaria,4.5,93.0,5536 4434,http://www.restaurantepuertogetaria.com.mx,19.393723,-99.1755,"Europea, Española",4.5,4.5,4.0,
298,299,Bamboo Asian Cuisine MX,5.0,38.0,+52 1 55 4315 6555,http://bambooasiancuisine.com/,19.42967,-99.21115,"Japonesa, Internacional, Tailandesa, China, Sushi",,,,
299,300,Merkava,4.0,176.0,+52 55 5086 8065,http://www.merkava.mx/,19.415285,-99.16935,"Mediterránea, Del Medio Oriente, Israelí",4.5,4.0,4.0,
300,301,Texas Ribs Plaza Central,4.0,150.0,+52 55 9129 1057,http://www.texasribs.com.mx,19.378023,-99.09588,"Estadounidense, Parrillada",4.0,3.0,3.5,
301,302,Dawat Mexico,4.0,177.0,+52 55 5281 8020,http://www.resdawat.com,19.430859,-99.20301,"De la India, Asiática",4.0,3.5,3.5,3.0
302,303,Carlota,4.0,206.0,+52 55 5550 0072,http://restaurantecarlota.com/,19.345982,-99.18969,"Mexicana, Latina",4.5,4.0,3.5,
303,304,La Bodeguita del Medio,4.0,228.0,+52 55 5553 0246,http://www.labodeguitadelmedio.com.mx,19.419493,-99.17112,"Caribeña, Latina, Cubana, Centroamericana",4.0,4.0,3.5,4.0
